id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
124419668,,30000.0,30000.0,30000.0, 36 months,13.59,1019.37,C,C2,Dentist ,10+ years,MORTGAGE,98000.0,Source Verified,Dec-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=124419668,,debt_consolidation,Debt consolidation,917xx,CA,15.27,2.0,Aug-1999,695.0,699.0,0.0,10.0,,13.0,0.0,23638.0,37.1,27.0,w,0.0,0.0,31363.8933858695,31363.89,30000.0,1363.89,0.0,0.0,0.0,Apr-2018,28328.43,,Apr-2018,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,334405.0,0.0,1.0,0.0,1.0,22.0,23955.0,71.0,0.0,2.0,7787.0,49.0,63700.0,0.0,0.0,2.0,3.0,27867.0,29633.0,42.9,0.0,0.0,158.0,219.0,14.0,14.0,1.0,18.0,11.0,8.0,11.0,0.0,5.0,6.0,8.0,11.0,9.0,11.0,17.0,6.0,13.0,0.0,0.0,0.0,0.0,92.3,28.6,0.0,0.0,397467.0,47593.0,51900.0,33767.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
125270957,,15000.0,15000.0,15000.0, 36 months,9.44,480.08,B,B1,Foreman,2 years,MORTGAGE,65000.0,Not Verified,Dec-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=125270957,,debt_consolidation,Debt consolidation,925xx,CA,42.84,0.0,Nov-1995,710.0,714.0,0.0,25.0,,12.0,0.0,26479.0,61.0,26.0,w,9263.59,9263.59,7249.79,7249.79,5736.41,1489.38,24.0,0.0,0.0,Mar-2019,480.08,Apr-2019,Mar-2019,734.0,730.0,0.0,73.0,1.0,Joint App,130000.0,28.6,Not Verified,0.0,0.0,402783.0,0.0,2.0,1.0,1.0,9.0,53384.0,43.0,1.0,4.0,9469.0,53.0,43400.0,0.0,3.0,2.0,6.0,33565.0,6369.0,73.5,0.0,0.0,176.0,265.0,12.0,9.0,7.0,15.0,,9.0,,1.0,4.0,8.0,5.0,8.0,5.0,9.0,14.0,8.0,12.0,0.0,0.0,0.0,2.0,92.3,60.0,0.0,0.0,449997.0,79863.0,24000.0,76097.0,51123.0,725.0,729.0,Oct-1995,0.0,7.0,17.0,59.7,2.0,20.0,0.0,0.0,73.0,N,,,,,,,,,,,,,,,Cash,N,,,,,,
124813924,,18300.0,18300.0,18300.0, 60 months,20.0,484.84,D,D4,PEIMS Clerk,5 years,MORTGAGE,33000.0,Source Verified,Nov-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=124813924,,debt_consolidation,Debt consolidation,799xx,TX,52.76,0.0,Feb-2004,735.0,739.0,0.0,37.0,,9.0,0.0,4145.0,25.0,27.0,w,15265.75,15265.75,7292.93,7292.93,3034.25,4258.68,0.0,0.0,0.0,Mar-2019,484.84,Apr-2019,Mar-2019,704.0,700.0,0.0,43.0,1.0,Joint App,73000.0,34.06,Source Verified,0.0,0.0,127330.0,2.0,3.0,2.0,2.0,5.0,56165.0,77.0,0.0,3.0,0.0,67.0,16600.0,1.0,8.0,0.0,5.0,14148.0,,,0.0,0.0,162.0,160.0,17.0,5.0,1.0,,,17.0,,1.0,0.0,2.0,0.0,1.0,18.0,5.0,8.0,2.0,9.0,0.0,0.0,0.0,2.0,85.2,,0.0,0.0,178576.0,60310.0,0.0,72947.0,44344.0,715.0,719.0,Feb-2004,0.0,1.0,9.0,24.6,3.0,6.0,0.0,0.0,43.0,N,,,,,,,,,,,,,,,Cash,N,,,,,,
124869324,,15000.0,15000.0,15000.0, 36 months,19.03,550.07,D,D3,,,MORTGAGE,87000.0,Verified,Nov-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=124869324,,debt_consolidation,Debt consolidation,945xx,CA,25.79,1.0,Jul-2003,675.0,679.0,0.0,13.0,,7.0,0.0,1626.0,77.4,9.0,w,9759.75,9759.75,8263.5,8263.5,5240.25,3023.25,0.0,0.0,0.0,Mar-2019,550.07,Apr-2019,Mar-2019,684.0,680.0,0.0,40.0,1.0,Individual,,,,0.0,1195.0,518361.0,0.0,4.0,0.0,1.0,15.0,265452.0,52.0,2.0,2.0,557.0,54.0,2100.0,0.0,0.0,1.0,3.0,74052.0,243.0,69.6,0.0,0.0,139.0,146.0,11.0,11.0,1.0,11.0,,12.0,,1.0,1.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,77.8,0.0,0.0,0.0,668669.0,267078.0,800.0,343869.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
124884633,,30000.0,30000.0,30000.0, 36 months,10.42,973.95,B,B3,cna,10+ years,RENT,60000.0,Source Verified,Nov-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=124884633,,debt_consolidation,Debt consolidation,028xx,RI,24.12,0.0,Dec-2005,810.0,814.0,1.0,,,11.0,0.0,92.0,0.3,15.0,w,17810.39,17810.39,15565.83,15565.83,12189.61,3376.22,0.0,0.0,0.0,Mar-2019,973.95,Apr-2019,Mar-2019,744.0,740.0,0.0,,1.0,Individual,,,,0.0,0.0,23288.0,1.0,2.0,1.0,2.0,5.0,23196.0,68.0,0.0,0.0,92.0,38.0,27100.0,1.0,0.0,1.0,2.0,2117.0,27008.0,0.3,0.0,0.0,55.0,143.0,30.0,5.0,0.0,30.0,,5.0,,0.0,1.0,1.0,9.0,10.0,4.0,9.0,11.0,1.0,11.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,61273.0,23288.0,27100.0,34173.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
124912830,,5000.0,5000.0,5000.0, 36 months,11.99,166.05,B,B5,Director of Facilities I,10+ years,MORTGAGE,75000.0,Source Verified,Nov-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=124912830,,other,Other,087xx,NJ,15.55,0.0,Mar-2006,670.0,674.0,1.0,40.0,,19.0,0.0,2872.0,14.5,37.0,w,2446.44,2446.44,3182.14,3182.14,2553.56,628.58,0.0,0.0,0.0,Mar-2019,166.05,Apr-2019,Mar-2019,614.0,610.0,0.0,54.0,1.0,Individual,,,,0.0,1074.0,276229.0,0.0,3.0,1.0,1.0,11.0,109930.0,53.0,1.0,6.0,397.0,33.0,19800.0,3.0,7.0,7.0,8.0,14538.0,2603.0,13.2,0.0,0.0,140.0,108.0,9.0,9.0,3.0,20.0,,3.0,,0.0,1.0,9.0,2.0,3.0,18.0,15.0,16.0,9.0,19.0,0.0,0.0,0.0,2.0,94.6,0.0,0.0,0.0,300473.0,112802.0,3000.0,113466.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
124866723,,10000.0,10000.0,10000.0, 36 months,9.93,322.35,B,B2,,,MORTGAGE,53000.0,Not Verified,Nov-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=124866723,,debt_consolidation,Debt consolidation,660xx,KS,22.04,0.0,Jun-2001,700.0,704.0,0.0,28.0,,15.0,0.0,19499.0,56.8,56.0,w,6190.83,6190.83,4829.73,4829.73,3809.17,1020.56,0.0,0.0,0.0,Mar-2019,322.35,Apr-2019,Mar-2019,684.0,680.0,0.0,,1.0,Individual,,,,0.0,0.0,234259.0,1.0,3.0,1.0,3.0,1.0,5512.0,34.0,0.0,3.0,4682.0,50.0,34300.0,0.0,7.0,1.0,6.0,16733.0,10689.0,53.5,0.0,0.0,179.0,197.0,16.0,1.0,4.0,16.0,,8.0,,0.0,6.0,8.0,6.0,13.0,34.0,10.0,17.0,8.0,15.0,0.0,0.0,0.0,1.0,98.2,50.0,0.0,0.0,299268.0,25011.0,23000.0,16125.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
124856000,,15000.0,15000.0,15000.0, 36 months,17.09,535.47,D,D1,INTERNAL AUDITOR/SUPERVISOR,8 years,OWN,74000.0,Verified,Nov-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=124856000,,debt_consolidation,Debt consolidation,905xx,CA,34.73,0.0,Sep-2002,680.0,684.0,1.0,28.0,,19.0,0.0,15351.0,37.6,51.0,f,9292.66,9292.66,8558.69,8558.69,5707.34,2824.58,26.77,0.0,0.0,Mar-2019,535.47,Apr-2019,Mar-2019,654.0,650.0,0.0,,1.0,Individual,,,,0.0,0.0,212821.0,3.0,5.0,2.0,8.0,6.0,45120.0,53.0,4.0,9.0,3359.0,48.0,40800.0,3.0,2.0,3.0,18.0,11201.0,20166.0,42.1,0.0,0.0,142.0,182.0,2.0,2.0,4.0,2.0,,6.0,28.0,0.0,8.0,9.0,9.0,15.0,17.0,13.0,30.0,9.0,19.0,0.0,0.0,0.0,6.0,98.0,33.3,0.0,0.0,290872.0,60471.0,34800.0,85072.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
124747032,,5000.0,5000.0,5000.0, 36 months,9.44,160.03,B,B1,Associate,< 1 year,OWN,23500.0,Source Verified,Nov-2017,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=124747032,,other,Other,295xx,SC,2.55,0.0,Aug-2010,775.0,779.0,0.0,,,4.0,0.0,897.0,2.7,5.0,w,0.0,0.0,1964.81,1964.81,1121.09,312.62,0.0,531.1,47.799,Aug-2018,160.03,,Feb-2019,574.0,570.0,0.0,,1.0,Individual,,,,0.0,0.0,897.0,0.0,0.0,0.0,0.0,,0.0,,0.0,2.0,496.0,3.0,32900.0,0.0,0.0,0.0,2.0,224.0,30503.0,2.9,0.0,0.0,,87.0,18.0,18.0,0.0,22.0,,16.0,,0.0,2.0,2.0,3.0,4.0,0.0,4.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,32900.0,897.0,31400.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
121904625,,25000.0,25000.0,25000.0, 60 months,11.99,555.99,B,B5,sales,10+ years,MORTGAGE,100000.0,Source Verified,Nov-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=121904625,,credit_card,Credit card refinancing,906xx,CA,7.26,0.0,Dec-1997,730.0,734.0,0.0,38.0,,13.0,0.0,18949.0,27.9,26.0,w,19716.01,19716.01,8862.53,8862.53,5283.99,3578.54,0.0,0.0,0.0,Mar-2019,555.99,Apr-2019,Mar-2019,754.0,750.0,0.0,,1.0,Individual,,,,0.0,0.0,481069.0,0.0,0.0,0.0,1.0,19.0,0.0,,0.0,0.0,8815.0,28.0,67800.0,1.0,0.0,0.0,1.0,37005.0,30269.0,31.4,0.0,0.0,72.0,238.0,41.0,19.0,4.0,61.0,38.0,13.0,38.0,0.0,4.0,9.0,6.0,9.0,2.0,12.0,20.0,9.0,13.0,0.0,0.0,0.0,0.0,96.2,16.7,0.0,0.0,546300.0,18949.0,44100.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
123984157,,15000.0,15000.0,15000.0, 60 months,14.08,349.65,C,C3,City Carrier,10+ years,MORTGAGE,61210.0,Verified,Nov-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=123984157,,debt_consolidation,Debt consolidation,907xx,CA,24.55,0.0,Nov-1999,695.0,699.0,0.0,47.0,,12.0,0.0,7427.0,32.0,24.0,w,0.0,0.0,17545.857902586,17545.86,15000.0,2545.86,0.0,0.0,0.0,Mar-2019,12312.84,,Mar-2019,709.0,705.0,0.0,47.0,1.0,Individual,,,,0.0,0.0,300857.0,1.0,3.0,1.0,3.0,2.0,39329.0,70.0,1.0,2.0,3117.0,59.0,23200.0,2.0,2.0,3.0,7.0,25071.0,8395.0,42.5,0.0,0.0,149.0,216.0,8.0,2.0,3.0,8.0,,3.0,,1.0,4.0,5.0,5.0,9.0,8.0,8.0,13.0,5.0,12.0,0.0,0.0,0.0,2.0,95.8,20.0,0.0,0.0,338230.0,46756.0,14600.0,56030.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
123955102,,10000.0,10000.0,10000.0, 60 months,16.02,243.29,C,C5,Registered nurse,< 1 year,RENT,52000.0,Not Verified,Nov-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=123955102,,debt_consolidation,Debt consolidation,531xx,WI,13.8,0.0,Jun-2005,700.0,704.0,0.0,37.0,,8.0,0.0,10229.0,50.9,24.0,w,8056.03,8056.03,3883.74,3883.74,1943.97,1939.77,0.0,0.0,0.0,Mar-2019,243.29,Apr-2019,Mar-2019,644.0,640.0,0.0,,1.0,Individual,,,,0.0,0.0,51184.0,1.0,2.0,0.0,2.0,23.0,40819.0,83.0,3.0,3.0,5337.0,74.0,20100.0,1.0,5.0,2.0,5.0,6398.0,9163.0,36.8,0.0,0.0,118.0,149.0,2.0,2.0,0.0,10.0,37.0,10.0,37.0,0.0,1.0,3.0,3.0,6.0,8.0,5.0,13.0,3.0,8.0,0.0,0.0,0.0,3.0,95.8,33.3,0.0,0.0,69173.0,51184.0,14500.0,48937.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
123933655,,9000.0,9000.0,9000.0, 36 months,5.32,271.04,A,A1,Highway maintenance,10+ years,MORTGAGE,45000.0,Not Verified,Nov-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=123933655,,credit_card,Credit card refinancing,566xx,MN,4.43,0.0,Sep-2000,695.0,699.0,0.0,,,5.0,0.0,8115.0,44.1,15.0,w,5176.21,5176.21,4331.32,4331.32,3823.79,507.53,0.0,0.0,0.0,Mar-2019,271.04,Apr-2019,Mar-2019,709.0,705.0,0.0,,1.0,Individual,,,,0.0,140.0,90649.0,1.0,0.0,0.0,0.0,57.0,0.0,,2.0,3.0,4144.0,44.0,18400.0,0.0,0.0,2.0,4.0,18130.0,6985.0,53.7,0.0,0.0,206.0,58.0,9.0,5.0,3.0,12.0,,8.0,,0.0,2.0,2.0,3.0,3.0,8.0,4.0,4.0,2.0,5.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,101900.0,8115.0,15100.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
122294685,,7500.0,7500.0,7500.0, 36 months,11.99,249.08,B,B5,Consultant ,10+ years,OWN,125400.0,Verified,Nov-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=122294685,,home_improvement,Home improvement,774xx,TX,9.84,0.0,Jul-2003,705.0,709.0,1.0,47.0,,14.0,0.0,16332.0,66.9,21.0,w,4495.2,4495.2,3975.29,3975.29,3004.8,970.49,0.0,0.0,0.0,Mar-2019,249.08,Apr-2019,Mar-2019,709.0,705.0,0.0,47.0,1.0,Individual,,,,0.0,0.0,122889.0,2.0,2.0,0.0,1.0,14.0,15437.0,80.0,3.0,6.0,4131.0,73.0,24400.0,3.0,0.0,2.0,7.0,8778.0,4211.0,76.1,0.0,0.0,136.0,157.0,1.0,1.0,1.0,11.0,,3.0,,0.0,6.0,10.0,7.0,9.0,6.0,11.0,14.0,10.0,14.0,0.0,0.0,0.0,3.0,100.0,57.1,0.0,0.0,147596.0,31769.0,17600.0,19315.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
122348506,,36000.0,36000.0,36000.0, 36 months,7.97,1127.62,A,A5,owner/designer,10+ years,RENT,140000.0,Verified,Nov-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=122348506,,other,Other,303xx,GA,17.46,0.0,Jul-2005,700.0,704.0,0.0,,91.0,15.0,2.0,20481.0,50.4,27.0,f,21053.1,21053.1,18097.71,18097.71,14946.9,3150.81,0.0,0.0,0.0,Mar-2019,1127.62,Apr-2019,Mar-2019,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,88948.0,2.0,3.0,1.0,2.0,9.0,68467.0,74.0,3.0,3.0,8331.0,63.0,40669.0,0.0,0.0,2.0,5.0,5930.0,6063.0,71.0,0.0,0.0,147.0,124.0,4.0,4.0,0.0,48.0,,9.0,,0.0,5.0,8.0,5.0,7.0,10.0,12.0,17.0,8.0,15.0,0.0,0.0,0.0,4.0,96.3,20.0,1.0,1.0,124708.0,88948.0,20900.0,84039.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
122651743,,3000.0,3000.0,3000.0, 36 months,10.42,97.4,B,B3,Finance Director,2 years,RENT,70000.0,Source Verified,Nov-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=122651743,,debt_consolidation,Debt consolidation,331xx,FL,36.86,0.0,Feb-2006,695.0,699.0,3.0,58.0,,19.0,0.0,9581.0,24.0,65.0,w,1780.95,1780.95,1556.66,1556.66,1219.05,337.61,0.0,0.0,0.0,Mar-2019,97.4,Apr-2019,Mar-2019,719.0,715.0,0.0,58.0,1.0,Individual,,,,0.0,150.0,253677.0,0.0,5.0,1.0,4.0,8.0,244096.0,89.0,3.0,5.0,3977.0,66.0,39900.0,3.0,3.0,4.0,9.0,15855.0,10743.0,37.2,0.0,0.0,141.0,119.0,8.0,8.0,0.0,26.0,,2.0,,14.0,3.0,6.0,4.0,6.0,49.0,14.0,16.0,7.0,19.0,0.0,0.0,0.0,4.0,75.4,25.0,0.0,0.0,271072.0,253677.0,17100.0,231172.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
123009660,,9600.0,9600.0,9600.0, 36 months,9.93,309.45,B,B2,"Manager, Cost Management Implementation",10+ years,OWN,168000.0,Not Verified,Nov-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=123009660,,credit_card,Credit card refinancing,917xx,CA,10.79,0.0,Sep-1993,660.0,664.0,0.0,,65.0,6.0,1.0,6479.0,49.8,22.0,w,5682.38,5682.38,4945.9,4945.9,3917.62,1028.28,0.0,0.0,0.0,Mar-2019,309.45,Apr-2019,Mar-2019,674.0,670.0,0.0,,1.0,Individual,,,,0.0,0.0,74438.0,1.0,2.0,1.0,2.0,10.0,67236.0,90.0,0.0,0.0,6357.0,79.0,13000.0,4.0,2.0,2.0,3.0,12406.0,3643.0,63.6,0.0,0.0,164.0,290.0,25.0,4.0,1.0,38.0,,10.0,,0.0,1.0,2.0,1.0,5.0,8.0,3.0,12.0,2.0,6.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,92293.0,74438.0,10000.0,78570.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
121738948,,25000.0,25000.0,25000.0, 36 months,7.97,783.07,A,A5,Maintenance Manager,< 1 year,OWN,84000.0,Not Verified,Nov-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=121738948,,credit_card,Credit card refinancing,952xx,CA,26.04,0.0,May-2005,740.0,744.0,1.0,,95.0,11.0,1.0,11236.0,34.7,17.0,w,0.0,0.0,26968.9504851216,26968.95,25000.0,1968.95,0.0,0.0,0.0,Jan-2019,16811.18,,Jan-2019,694.0,690.0,0.0,,1.0,Joint App,138000.0,29.34,Not Verified,0.0,0.0,625010.0,0.0,3.0,0.0,1.0,21.0,29946.0,50.0,0.0,1.0,3857.0,45.0,32400.0,0.0,2.0,1.0,2.0,62501.0,17664.0,38.9,0.0,0.0,130.0,149.0,22.0,21.0,1.0,22.0,,1.0,,0.0,5.0,5.0,5.0,5.0,8.0,7.0,8.0,5.0,11.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,804393.0,41182.0,28900.0,60093.0,63879.0,690.0,694.0,Aug-2005,1.0,1.0,15.0,63.8,2.0,13.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
121443872,,35000.0,35000.0,35000.0, 36 months,16.02,1230.85,C,C5,FOREMAN  CARPENTER,10+ years,MORTGAGE,75000.0,Source Verified,Nov-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=121443872,,debt_consolidation,Debt consolidation,080xx,NJ,18.27,1.0,Oct-1995,690.0,694.0,0.0,23.0,,11.0,0.0,18736.0,68.6,27.0,w,21479.49,21479.49,19631.3,19631.3,13520.51,6110.79,0.0,0.0,0.0,Mar-2019,1230.85,Apr-2019,Mar-2019,709.0,705.0,0.0,43.0,1.0,Individual,,,,0.0,0.0,125857.0,0.0,1.0,1.0,1.0,9.0,13225.0,75.0,1.0,2.0,6901.0,71.0,27300.0,1.0,0.0,1.0,5.0,11442.0,6650.0,68.9,0.0,0.0,125.0,264.0,12.0,9.0,3.0,12.0,37.0,9.0,37.0,1.0,5.0,7.0,6.0,9.0,4.0,9.0,20.0,7.0,11.0,0.0,0.0,0.0,2.0,85.2,66.7,0.0,0.0,146933.0,31961.0,21400.0,17633.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
122660274,,40000.0,40000.0,40000.0, 36 months,24.85,1587.23,E,E3,Associate Vice President,7 years,MORTGAGE,150000.0,Source Verified,Nov-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=122660274,,debt_consolidation,Debt consolidation,351xx,AL,16.22,0.0,May-2008,675.0,679.0,0.0,,,14.0,0.0,37071.0,65.6,41.0,f,25776.65,25776.65,25285.24,25285.24,14223.35,11061.89,0.0,0.0,0.0,Mar-2019,1587.23,Apr-2019,Mar-2019,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,335729.0,2.0,3.0,1.0,2.0,6.0,103328.0,103.0,1.0,2.0,7791.0,82.0,56500.0,2.0,1.0,1.0,4.0,25825.0,14705.0,60.3,0.0,0.0,110.0,114.0,3.0,3.0,1.0,30.0,,10.0,,0.0,3.0,5.0,6.0,7.0,25.0,10.0,15.0,5.0,14.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,367728.0,140399.0,37000.0,93018.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
122314168,,9500.0,9500.0,9500.0, 36 months,11.99,315.5,B,B5,personal Trainer,10+ years,RENT,45000.0,Not Verified,Nov-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=122314168,,debt_consolidation,Debt consolidation,908xx,CA,26.75,0.0,Jan-2008,720.0,724.0,0.0,,91.0,8.0,1.0,994.0,5.2,13.0,w,5693.51,5693.51,5063.82,5063.82,3806.49,1257.33,0.0,0.0,0.0,Mar-2019,315.5,Apr-2019,Mar-2019,719.0,715.0,0.0,,1.0,Joint App,95000.0,25.02,Not Verified,0.0,0.0,31300.0,2.0,2.0,2.0,2.0,4.0,30306.0,90.0,0.0,1.0,229.0,59.0,19000.0,0.0,1.0,0.0,3.0,3913.0,11167.0,3.7,0.0,0.0,105.0,117.0,21.0,4.0,0.0,34.0,,,,0.0,2.0,4.0,3.0,4.0,3.0,6.0,10.0,4.0,8.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,52749.0,31300.0,11600.0,33749.0,29367.0,720.0,724.0,Jun-1989,1.0,0.0,15.0,4.3,4.0,17.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
122277270,,20900.0,20900.0,20900.0, 36 months,11.99,694.08,B,B5,Manufacturing Specialist,10+ years,RENT,55000.0,Source Verified,Nov-2017,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=122277270,,credit_card,Credit card refinancing,972xx,OR,9.84,0.0,Apr-1994,740.0,744.0,2.0,,,10.0,0.0,14690.0,35.2,33.0,w,0.0,0.0,7690.36,7690.36,5602.01,2018.95,69.4,0.0,0.0,Oct-2018,694.08,,Mar-2019,599.0,595.0,0.0,,1.0,Individual,,,,0.0,92.0,14690.0,2.0,0.0,0.0,1.0,17.0,0.0,,2.0,4.0,9632.0,35.0,41700.0,3.0,0.0,3.0,5.0,1632.0,21910.0,40.1,0.0,0.0,75.0,282.0,1.0,1.0,0.0,1.0,,0.0,,0.0,4.0,4.0,7.0,20.0,4.0,10.0,29.0,4.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,41700.0,14690.0,36600.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
121771086,,14000.0,14000.0,14000.0, 60 months,21.45,382.3,D,D5,Painter,9 years,MORTGAGE,70000.0,Source Verified,Nov-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=121771086,,debt_consolidation,Debt consolidation,319xx,GA,25.63,1.0,Mar-2003,710.0,714.0,0.0,10.0,,14.0,0.0,14510.0,18.4,40.0,w,0.0,0.0,14208.909626711298,14208.91,14000.0,189.79,19.12,0.0,0.0,Mar-2018,776.05,,Nov-2018,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,151485.0,1.0,3.0,2.0,4.0,3.0,71122.0,97.0,1.0,3.0,5588.0,45.0,78700.0,4.0,2.0,7.0,7.0,10820.0,49175.0,17.1,0.0,0.0,135.0,153.0,10.0,3.0,3.0,21.0,,0.0,,0.0,6.0,9.0,6.0,15.0,17.0,10.0,20.0,9.0,14.0,0.0,0.0,0.0,3.0,97.5,16.7,0.0,0.0,240804.0,85632.0,59300.0,86082.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
